금융회사명,상품명,가입방법,만기이자,우대조건,가입대상,금리유형,저축기간(개월),기본금리(%),최고우대금리(%),금융권
인성저축은행,정기예금,영업점,"-1개월이내 : 약정이율
-1개월초과 : 보통예금이율",없음,-제한없음,단리,1,1.9,1.9,2금융권
인성저축은행,정기예금,영업점,"-1개월이내 : 약정이율
-1개월초과 : 보통예금이율",없음,-제한없음,단리,3,2.3,2.3,2금융권
인성저축은행,정기예금,영업점,"-1개월이내 : 약정이율
-1개월초과 : 보통예금이율",없음,-제한없음,단리,6,2.5,2.5,2금융권
인성저축은행,정기예금,영업점,"-1개월이내 : 약정이율
-1개월초과 : 보통예금이율",없음,-제한없음,단리,12,2.9,2.9,2금융권
인성저축은행,정기예금,영업점,"-1개월이내 : 약정이율
-1개월초과 : 보통예금이율",없음,-제한없음,단리,24,2.5,2.5,2금융권
인성저축은행,정기예금,영업점,"-1개월이내 : 약정이율
-1개월초과 : 보통예금이율",없음,-제한없음,단리,36,2.5,2.5,2금융권
인성저축은행,회전정기예금,영업점,"-1개월이내 : 약정이율
-1개월초과 : 보통예금이율",없음,-제한없음,단리,12,2.9,2.9,2금융권
인천저축은행,e-보다 정기예금,"인터넷,스마트폰",1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,1,1.7,1.7,2금융권
인천저축은행,e-보다 정기예금,"인터넷,스마트폰",1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,1,1.2,1.2,2금융권
인천저축은행,e-보다 정기예금,"인터넷,스마트폰",1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,3,2.1,2.1,2금융권
인천저축은행,e-보다 정기예금,"인터넷,스마트폰",1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,3,1.5,1.5,2금융권
인천저축은행,e-보다 정기예금,"인터넷,스마트폰",1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,3,2.5,2.5,2금융권
인천저축은행,e-보다 정기예금,"인터넷,스마트폰",1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,6,2.6,2.6,2금융권
인천저축은행,e-보다 정기예금,"인터넷,스마트폰",1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,6,2.5,2.5,2금융권
인천저축은행,e-보다 정기예금,"인터넷,스마트폰",1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,12,3.2,3.2,2금융권
인천저축은행,e-보다 정기예금,"인터넷,스마트폰",1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,12,3.1,3.1,2금융권
인천저축은행,e-보다 정기예금,"인터넷,스마트폰",1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,12,3.0,3.0,2금융권
인천저축은행,e-보다 정기예금,"인터넷,스마트폰",1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,24,2.8,2.8,2금융권
인천저축은행,e-보다 정기예금,"인터넷,스마트폰",1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,24,2.5,2.5,2금융권
인천저축은행,e-보다 정기예금,"인터넷,스마트폰",1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,36,2.8,2.8,2금융권
인천저축은행,e-보다회전정기예금,"인터넷,스마트폰",1. 1개월이내 : 만기시점 동일상품 신규 약정금리 / 2. 1개월초과 : 연 0.1%,인터넷뱅킹 전용상품,제한없음,단리,12,3.2,3.2,2금융권
인천저축은행,정기예금,영업점,1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,창구전용상품,제한없음,단리,1,1.7,1.7,2금융권
인천저축은행,정기예금,영업점,1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,창구전용상품,제한없음,단리,1,1.2,1.2,2금융권
인천저축은행,정기예금,영업점,1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,창구전용상품,제한없음,단리,3,2.1,2.1,2금융권
인천저축은행,정기예금,영업점,1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,창구전용상품,제한없음,단리,3,2.5,2.5,2금융권
인천저축은행,정기예금,영업점,1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,창구전용상품,제한없음,단리,6,2.6,2.6,2금융권
인천저축은행,정기예금,영업점,1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,창구전용상품,제한없음,단리,12,3.2,3.2,2금융권
인천저축은행,정기예금,영업점,1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,창구전용상품,제한없음,단리,12,3.0,3.0,2금융권
인천저축은행,정기예금,영업점,1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,창구전용상품,제한없음,단리,24,2.8,2.8,2금융권
인천저축은행,정기예금,영업점,1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,창구전용상품,제한없음,단리,24,2.5,2.5,2금융권
인천저축은행,정기예금,영업점,1. 1개월이내 : 최초약정이율 / 2. 1개월초과 : 연 0.1%,창구전용상품,제한없음,단리,36,2.8,2.8,2금융권
인천저축은행,회전정기예금,영업점,1. 1개월이내 : 만기시점 동일상품 신규 약정금리 / 2. 1개월초과 : 연 0.1%,창구전용상품,제한없음,단리,12,3.2,3.2,2금융권
조은저축은행,(특판한도)SB톡톡 정기예금,스마트폰,"- 1개월이내 해지: 만기시 e-정기예금 동일 계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,SB 톡톡,단리,12,3.2,3.2,2금융권
조은저축은행,e-정기예금,"인터넷,스마트폰","- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,1,1.3,1.3,2금융권
조은저축은행,e-정기예금,"인터넷,스마트폰","- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,3,1.3,1.3,2금융권
조은저축은행,e-정기예금,"인터넷,스마트폰","- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,6,2.5,2.5,2금융권
조은저축은행,e-정기예금,"인터넷,스마트폰","- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,12,2.5,2.5,2금융권
조은저축은행,e-정기예금,"인터넷,스마트폰","- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,24,2.0,2.0,2금융권
조은저축은행,e-정기예금,"인터넷,스마트폰","- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,36,2.0,2.0,2금융권
조은저축은행,정기예금(서울본점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,1,1.3,1.3,2금융권
조은저축은행,정기예금(서울본점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,3,1.3,1.3,2금융권
조은저축은행,정기예금(서울본점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,6,2.5,2.5,2금융권
조은저축은행,정기예금(서울본점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,12,3.2,3.2,2금융권
조은저축은행,정기예금(서울본점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,24,2.0,2.0,2금융권
조은저축은행,정기예금(서울본점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,36,2.0,2.0,2금융권
조은저축은행,정기예금(여수지점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,1,1.3,1.3,2금융권
조은저축은행,정기예금(여수지점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,3,1.3,1.3,2금융권
조은저축은행,정기예금(여수지점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,6,2.5,2.5,2금융권
조은저축은행,정기예금(여수지점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,12,2.0,2.0,2금융권
조은저축은행,정기예금(여수지점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,24,2.0,2.0,2금융권
조은저축은행,정기예금(여수지점),영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,제한없음,단리,36,2.0,2.0,2금융권
조흥저축은행,e-정기예금,"인터넷,스마트폰","만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,1,0.8,0.8,2금융권
조흥저축은행,e-정기예금,"인터넷,스마트폰","만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,3,2.5,2.5,2금융권
조흥저축은행,e-정기예금,"인터넷,스마트폰","만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,6,2.7,2.7,2금융권
조흥저축은행,e-정기예금,"인터넷,스마트폰","만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,12,3.0,3.0,2금융권
조흥저축은행,e-정기예금,"인터넷,스마트폰","만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,24,2.9,2.9,2금융권
조흥저축은행,e-정기예금,"인터넷,스마트폰","만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,36,2.9,2.9,2금융권
조흥저축은행,정기예금(거제),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,1,0.8,0.8,2금융권
조흥저축은행,정기예금(거제),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,3,2.5,2.5,2금융권
조흥저축은행,정기예금(거제),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,6,2.7,2.7,2금융권
조흥저축은행,정기예금(거제),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,12,3.2,3.2,2금융권
조흥저축은행,정기예금(거제),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,24,3.0,3.0,2금융권
조흥저축은행,정기예금(거제),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,36,3.0,3.0,2금융권
조흥저축은행,정기예금(통영),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,1,0.8,0.8,2금융권
조흥저축은행,정기예금(통영),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,3,2.5,2.5,2금융권
조흥저축은행,정기예금(통영),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,6,2.7,2.7,2금융권
조흥저축은행,정기예금(통영),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,12,3.2,3.2,2금융권
조흥저축은행,정기예금(통영),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,24,3.0,3.0,2금융권
조흥저축은행,정기예금(통영),영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",없음,제한없음,단리,36,3.0,3.0,2금융권
진주저축은행,E-정기예금(비대면),인터넷,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.0,1.0,2금융권
진주저축은행,E-정기예금(비대면),인터넷,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.69,2.69,2금융권
진주저축은행,E-정기예금(비대면),인터넷,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.78,2.78,2금융권
진주저축은행,E-정기예금(비대면),인터넷,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.96,2.96,2금융권
진주저축은행,E-정기예금(비대면),인터넷,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.91,2.91,2금융권
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.0,1.0,2금융권
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.0,2.0,2금융권
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.69,2.69,2금융권
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.6,2.6,2금융권
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.78,2.78,2금융권
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.8,2.8,2금융권
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.96,2.96,2금융권
진주저축은행,M-정기예금(비대면),스마트폰,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.91,2.91,2금융권
진주저축은행,"안심정기예금(부산,창원,울산) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.0,1.0,2금융권
진주저축은행,"안심정기예금(부산,창원,울산) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.69,2.69,2금융권
진주저축은행,"안심정기예금(부산,창원,울산) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.78,2.78,2금융권
진주저축은행,"안심정기예금(부산,창원,울산) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.96,2.96,2금융권
진주저축은행,"안심정기예금(부산,창원,울산) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.91,2.91,2금융권
진주저축은행,"안심정기예금(진주,통영) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.0,1.0,2금융권
진주저축은행,"안심정기예금(진주,통영) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.69,2.69,2금융권
진주저축은행,"안심정기예금(진주,통영) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.78,2.78,2금융권
진주저축은행,"안심정기예금(진주,통영) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.96,2.96,2금융권
진주저축은행,"안심정기예금(진주,통영) (창구전용)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.91,2.91,2금융권
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.0,1.0,2금융권
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.69,2.69,2금융권
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.2,2.2,2금융권
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.78,2.78,2금융권
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.3,2.3,2금융권
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.96,2.96,2금융권
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.95,2.95,2금융권
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.91,2.91,2금융권
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.55,2.55,2금융권
진주저축은행,"정기예금(부산,울산,창원)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,36,2.5,2.5,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.0,1.0,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,1,1.1,1.2,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.0,2.0,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.69,2.69,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.4,2.4,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,3,2.5,2.6,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.6,2.6,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.78,2.78,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.1,2.1,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.5,2.5,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,6,2.6,2.7,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.8,2.8,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.96,2.96,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.75,2.75,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.7,2.7,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,12,2.6,2.7,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.91,2.91,2금융권
진주저축은행,"정기예금(진주,통영)",영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%",없음,비거주 외국인 외 제한없음,단리,24,2.35,2.35,2금융권
